brats_name,ED,TC,ET,WT
BraTS-GLI-00512-000_AUCseg_cc.nii.gz,0.8229,0.0593,0.4719,0.7918
BraTS-GLI-00512-000_AUCseg_t2.nii.gz,0.4778,0.0183,0.4719,0.7917
BraTS-GLI-00526-000_AUCseg_cc.nii.gz,0.4078,0.0114,0.5411,0.467
BraTS-GLI-00526-000_AUCseg_t2.nii.gz,0.074,0.0956,0.5411,0.467
BraTS-GLI-01107-000_AUCseg_cc.nii.gz,0.8975,0,0.5255,0.9279
BraTS-GLI-01107-000_AUCseg_t2.nii.gz,0.7824,0.1786,0.5255,0.9279
BraTS-GLI-00286-000_AUCseg_cc.nii.gz,0.5846,0,0.7789,0.6371
BraTS-GLI-00286-000_AUCseg_t2.nii.gz,0.5879,0.0414,0.7789,0.6371
BraTS-GLI-01035-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-01035-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-01173-000_AUCseg_cc.nii.gz,0.0937,0,0.0003,0.3979
BraTS-GLI-01173-000_AUCseg_t2.nii.gz,0.0854,0.4871,0.0003,0.3983
BraTS-GLI-00477-000_AUCseg_cc.nii.gz,0.3025,0.0014,0.4014,0.3358
BraTS-GLI-00477-000_AUCseg_t2.nii.gz,0.0408,0.0475,0.4014,0.3357
BraTS-GLI-00017-001_AUCseg_cc.nii.gz,0.729,0,0,0.9096
BraTS-GLI-00017-001_AUCseg_t2.nii.gz,0.4967,0,0,0.9097
BraTS-GLI-00199-000_AUCseg_cc.nii.gz,0.6009,0.0333,0.771,0.8975
BraTS-GLI-00199-000_AUCseg_t2.nii.gz,0.7,0.7793,0.771,0.8975
BraTS-GLI-00154-000_AUCseg_cc.nii.gz,0.7566,0.0316,0.7853,0.885
BraTS-GLI-00154-000_AUCseg_t2.nii.gz,0.4292,0.3273,0.7853,0.885
BraTS-GLI-00788-000_AUCseg_cc.nii.gz,0.1522,0,0.2228,0.1772
BraTS-GLI-00788-000_AUCseg_t2.nii.gz,0.1186,0.0018,0.2228,0.1773
BraTS-GLI-01295-000_AUCseg_cc.nii.gz,0.3129,0.0584,0.5824,0.6323
BraTS-GLI-01295-000_AUCseg_t2.nii.gz,0.3499,0.3868,0.5824,0.6323
BraTS-GLI-01386-000_AUCseg_cc.nii.gz,0.8819,0.9119,0.8275,0.8971
BraTS-GLI-01386-000_AUCseg_t2.nii.gz,0.3779,0.1347,0.8275,0.8971
BraTS-GLI-00406-000_AUCseg_cc.nii.gz,0.8242,0.9204,0.7961,0.8486
BraTS-GLI-00406-000_AUCseg_t2.nii.gz,0.4583,0.1424,0.7961,0.8486
BraTS-GLI-01219-000_AUCseg_cc.nii.gz,0.5849,0,0.893,0.6256
BraTS-GLI-01219-000_AUCseg_t2.nii.gz,0.35,0.0018,0.893,0.6256
BraTS-GLI-00682-000_AUCseg_cc.nii.gz,0.3223,0.004,0.2237,0.3683
BraTS-GLI-00682-000_AUCseg_t2.nii.gz,0.2464,0.0997,0.2237,0.3685
BraTS-GLI-01034-000_AUCseg_cc.nii.gz,0.3315,0,0.0729,0.3412
BraTS-GLI-01034-000_AUCseg_t2.nii.gz,0.3447,0,0.0729,0.3413
BraTS-GLI-01251-000_AUCseg_cc.nii.gz,0.7562,0.866,0.9034,0.8701
BraTS-GLI-01251-000_AUCseg_t2.nii.gz,0.5363,0.2043,0.9034,0.8701
BraTS-GLI-00451-000_AUCseg_cc.nii.gz,0.0293,0.0097,0.2715,0.3711
BraTS-GLI-00451-000_AUCseg_t2.nii.gz,0.0342,0.666,0.2715,0.3711
BraTS-GLI-00724-000_AUCseg_cc.nii.gz,0.7465,0.0275,0.7214,0.919
BraTS-GLI-00724-000_AUCseg_t2.nii.gz,0.7942,0.7238,0.7214,0.919
BraTS-GLI-00551-000_AUCseg_cc.nii.gz,0.3899,0.0299,0.4631,0.4559
BraTS-GLI-00551-000_AUCseg_t2.nii.gz,0.212,0.0214,0.4631,0.4558
BraTS-GLI-00780-000_AUCseg_cc.nii.gz,0.8047,0,0.819,0.9382
BraTS-GLI-00780-000_AUCseg_t2.nii.gz,0.6789,0.4405,0.819,0.9382
BraTS-GLI-01122-000_AUCseg_cc.nii.gz,0.3574,0.3708,0.8479,0.5372
BraTS-GLI-01122-000_AUCseg_t2.nii.gz,0.3641,0.5757,0.8479,0.5371
BraTS-GLI-00185-000_AUCseg_cc.nii.gz,0.3167,0.6729,0.7122,0.4956
BraTS-GLI-00185-000_AUCseg_t2.nii.gz,0.3317,0.2027,0.7122,0.4954
BraTS-GLI-01177-000_AUCseg_cc.nii.gz,0.4992,0,0.4909,0.547
BraTS-GLI-01177-000_AUCseg_t2.nii.gz,0.4007,0.0198,0.4909,0.5469
BraTS-GLI-01017-000_AUCseg_cc.nii.gz,0.8416,0.1629,0.7628,0.8647
BraTS-GLI-01017-000_AUCseg_t2.nii.gz,0.3953,0.0623,0.7628,0.8645
BraTS-GLI-01406-000_AUCseg_cc.nii.gz,0.8418,0.899,0.8443,0.8939
BraTS-GLI-01406-000_AUCseg_t2.nii.gz,0.6851,0.2618,0.8443,0.8939
BraTS-GLI-01356-000_AUCseg_cc.nii.gz,0.234,0,0.5694,0.3313
BraTS-GLI-01356-000_AUCseg_t2.nii.gz,0.2166,0.0614,0.5694,0.3313
BraTS-GLI-00612-000_AUCseg_cc.nii.gz,0.8279,0.1796,0.52,0.9253
BraTS-GLI-00612-000_AUCseg_t2.nii.gz,0.2753,0.0953,0.52,0.9253
BraTS-GLI-01261-000_AUCseg_cc.nii.gz,0.5648,0.0047,0.684,0.8684
BraTS-GLI-01261-000_AUCseg_t2.nii.gz,0.6586,0.6178,0.684,0.8684
BraTS-GLI-00654-001_AUCseg_cc.nii.gz,0.636,0.0074,0.6411,0.8063
BraTS-GLI-00654-001_AUCseg_t2.nii.gz,0.7396,0.7324,0.6411,0.8063
BraTS-GLI-01036-000_AUCseg_cc.nii.gz,0.3342,0.7393,0.6167,0.4632
BraTS-GLI-01036-000_AUCseg_t2.nii.gz,0.4587,0.0608,0.6167,0.4632
BraTS-GLI-01337-000_AUCseg_cc.nii.gz,0.0001,0,0.0563,0.203
BraTS-GLI-01337-000_AUCseg_t2.nii.gz,0.0001,0.4577,0.0563,0.203
BraTS-GLI-01535-000_AUCseg_cc.nii.gz,0.174,0.0024,0,0.9317
BraTS-GLI-01535-000_AUCseg_t2.nii.gz,0.2096,0.8795,0,0.9319
BraTS-GLI-00105-000_AUCseg_cc.nii.gz,0.4561,0.0294,0.5124,0.5216
BraTS-GLI-00105-000_AUCseg_t2.nii.gz,0.1729,0.1645,0.5124,0.5209
BraTS-GLI-01412-000_AUCseg_cc.nii.gz,0.8281,0,0.6566,0.8615
BraTS-GLI-01412-000_AUCseg_t2.nii.gz,0.4582,0.0457,0.6566,0.8615
BraTS-GLI-01357-000_AUCseg_cc.nii.gz,0.7359,0.0998,0.7339,0.9404
BraTS-GLI-01357-000_AUCseg_t2.nii.gz,0.8467,0.909,0.7339,0.9403
BraTS-GLI-00594-000_AUCseg_cc.nii.gz,0.3055,0.0187,0.8211,0.5724
BraTS-GLI-00594-000_AUCseg_t2.nii.gz,0.3366,0.0894,0.8211,0.5724
BraTS-GLI-00548-001_AUCseg_cc.nii.gz,0.866,0.0081,0.8694,0.9566
BraTS-GLI-00548-001_AUCseg_t2.nii.gz,0.5918,0.2617,0.8694,0.9566
BraTS-GLI-01511-000_AUCseg_cc.nii.gz,0.1952,0.0223,0,0.7911
BraTS-GLI-01511-000_AUCseg_t2.nii.gz,0.1036,0.3451,0,0.7908
BraTS-GLI-00623-000_AUCseg_cc.nii.gz,0.2949,0,0.0016,0.2722
BraTS-GLI-00623-000_AUCseg_t2.nii.gz,0.0686,0,0.0016,0.2722
BraTS-GLI-00529-000_AUCseg_cc.nii.gz,0.2626,0.0266,0.3388,0.3993
BraTS-GLI-00529-000_AUCseg_t2.nii.gz,0.2955,0.3593,0.3388,0.3994
BraTS-GLI-00483-001_AUCseg_cc.nii.gz,0.8638,0.8248,0.7687,0.9007
BraTS-GLI-00483-001_AUCseg_t2.nii.gz,0.5434,0.1306,0.7687,0.9007
BraTS-GLI-01374-000_AUCseg_cc.nii.gz,0.8414,0.0164,0.9224,0.9342
BraTS-GLI-01374-000_AUCseg_t2.nii.gz,0.5875,0.3586,0.9224,0.9341
BraTS-GLI-01005-000_AUCseg_cc.nii.gz,0.8199,0.0058,0.8202,0.931
BraTS-GLI-01005-000_AUCseg_t2.nii.gz,0.6761,0.0549,0.8202,0.931
BraTS-GLI-00511-001_AUCseg_cc.nii.gz,0.8698,0.0159,0.8275,0.9271
BraTS-GLI-00511-001_AUCseg_t2.nii.gz,0.5826,0.19,0.8275,0.9268
BraTS-GLI-01053-000_AUCseg_cc.nii.gz,0.5931,0.0105,0.5093,0.7797
BraTS-GLI-01053-000_AUCseg_t2.nii.gz,0.3369,0.5184,0.5093,0.7803
BraTS-GLI-00659-000_AUCseg_cc.nii.gz,0.1912,0,0.0811,0.2435
BraTS-GLI-00659-000_AUCseg_t2.nii.gz,0.1951,0.0257,0.0811,0.2435
BraTS-GLI-00046-000_AUCseg_cc.nii.gz,0.9182,0.9364,0.8617,0.9306
BraTS-GLI-00046-000_AUCseg_t2.nii.gz,0.4774,0.0474,0.8617,0.9306
BraTS-GLI-00495-000_AUCseg_cc.nii.gz,0.2769,0.0205,0.6955,0.5066
BraTS-GLI-00495-000_AUCseg_t2.nii.gz,0.1218,0.4164,0.6955,0.5066
BraTS-GLI-00500-000_AUCseg_cc.nii.gz,0.3751,0.6101,0.634,0.5
BraTS-GLI-00500-000_AUCseg_t2.nii.gz,0.3102,0.1232,0.634,0.5
BraTS-GLI-00456-000_AUCseg_cc.nii.gz,0.8354,0.1474,0.7046,0.8844
BraTS-GLI-00456-000_AUCseg_t2.nii.gz,0.4753,0.1233,0.7046,0.8844
BraTS-GLI-01334-000_AUCseg_cc.nii.gz,0.7974,0.7091,0.7751,0.8271
BraTS-GLI-01334-000_AUCseg_t2.nii.gz,0.6302,0.0422,0.7751,0.8271
BraTS-GLI-00819-000_AUCseg_cc.nii.gz,0.8554,0.0034,0.8165,0.9148
BraTS-GLI-00819-000_AUCseg_t2.nii.gz,0.5413,0.1923,0.8165,0.9148
BraTS-GLI-01335-000_AUCseg_cc.nii.gz,0.9303,0.0467,0.7645,0.9324
BraTS-GLI-01335-000_AUCseg_t2.nii.gz,0.4393,0.0333,0.7645,0.9322
BraTS-GLI-01178-000_AUCseg_cc.nii.gz,0.0018,0.0052,0.0101,0.0748
BraTS-GLI-01178-000_AUCseg_t2.nii.gz,0.0008,0.1125,0.0101,0.0751
BraTS-GLI-00072-001_AUCseg_cc.nii.gz,0.1631,0.3081,0.7506,0.3492
BraTS-GLI-00072-001_AUCseg_t2.nii.gz,0.1769,0.0167,0.7506,0.347
BraTS-GLI-00147-000_AUCseg_cc.nii.gz,0.8631,0.6353,0.811,0.9104
BraTS-GLI-00147-000_AUCseg_t2.nii.gz,0.4147,0.1011,0.811,0.9104
BraTS-GLI-01516-000_AUCseg_cc.nii.gz,0.4333,0,0.0185,0.3696
BraTS-GLI-01516-000_AUCseg_t2.nii.gz,0.4641,0.0599,0.0185,0.37
BraTS-GLI-01230-000_AUCseg_cc.nii.gz,0.2815,0.8319,0.6195,0.8638
BraTS-GLI-01230-000_AUCseg_t2.nii.gz,0.2536,0.7085,0.6195,0.864
BraTS-GLI-00517-001_AUCseg_cc.nii.gz,0.9356,0,0.8532,0.9525
BraTS-GLI-00517-001_AUCseg_t2.nii.gz,0.5953,0,0.8532,0.9525
BraTS-GLI-01169-000_AUCseg_cc.nii.gz,0.1653,0.0006,0.0007,0.6742
BraTS-GLI-01169-000_AUCseg_t2.nii.gz,0.1678,0.615,0.0007,0.6753
BraTS-GLI-00021-001_AUCseg_cc.nii.gz,0.7032,0.0465,0.5257,0.8605
BraTS-GLI-00021-001_AUCseg_t2.nii.gz,0.7538,0.6698,0.5257,0.8608
BraTS-GLI-00732-000_AUCseg_cc.nii.gz,0.0287,0,0.2295,0.0459
BraTS-GLI-00732-000_AUCseg_t2.nii.gz,0.0276,0,0.2295,0.0459
BraTS-GLI-01256-000_AUCseg_cc.nii.gz,0.6755,0.0072,0.7855,0.8494
BraTS-GLI-01256-000_AUCseg_t2.nii.gz,0.5594,0.4022,0.7855,0.8492
BraTS-GLI-00053-001_AUCseg_cc.nii.gz,0.8712,0.8387,0.8066,0.9157
BraTS-GLI-00053-001_AUCseg_t2.nii.gz,0.5435,0.2155,0.8066,0.9159
BraTS-GLI-00674-000_AUCseg_cc.nii.gz,0.1964,0,0.2188,0.2888
BraTS-GLI-00674-000_AUCseg_t2.nii.gz,0.0549,0.2225,0.2188,0.2888
BraTS-GLI-01506-000_AUCseg_cc.nii.gz,0.6487,0.0187,0.0952,0.7814
BraTS-GLI-01506-000_AUCseg_t2.nii.gz,0.5667,0.4702,0.0952,0.7816
BraTS-GLI-01268-000_AUCseg_cc.nii.gz,0.0027,0.5053,0.5647,0.5169
BraTS-GLI-01268-000_AUCseg_t2.nii.gz,0.0166,0.8551,0.5647,0.4094
BraTS-GLI-00144-000_AUCseg_cc.nii.gz,0.0547,0.0019,0.7052,0.1217
BraTS-GLI-00144-000_AUCseg_t2.nii.gz,0.0613,0.1325,0.7052,0.1217
BraTS-GLI-00499-001_AUCseg_cc.nii.gz,0.7479,0.0541,0.7674,0.9553
BraTS-GLI-00499-001_AUCseg_t2.nii.gz,0.7128,0.5042,0.7674,0.9553
BraTS-GLI-01326-000_AUCseg_cc.nii.gz,0.864,0.0613,0.7774,0.8727
BraTS-GLI-01326-000_AUCseg_t2.nii.gz,0.5394,0.0463,0.7774,0.8721
BraTS-GLI-00446-000_AUCseg_cc.nii.gz,0.717,0.0892,0.8289,0.8997
BraTS-GLI-00446-000_AUCseg_t2.nii.gz,0.5624,0.4437,0.8289,0.8996
BraTS-GLI-01192-000_AUCseg_cc.nii.gz,0.6804,0,0.0787,0.9074
BraTS-GLI-01192-000_AUCseg_t2.nii.gz,0.6285,0.1279,0.0787,0.9076
BraTS-GLI-00097-001_AUCseg_cc.nii.gz,0.4728,0,0.7255,0.8439
BraTS-GLI-00097-001_AUCseg_t2.nii.gz,0.5225,0.4837,0.7255,0.8439
BraTS-GLI-00116-000_AUCseg_cc.nii.gz,0.7676,0.0134,0.6487,0.9016
BraTS-GLI-00116-000_AUCseg_t2.nii.gz,0.0961,0.0372,0.6487,0.9016
BraTS-GLI-01211-000_AUCseg_cc.nii.gz,0.8228,0.246,0.6909,0.8476
BraTS-GLI-01211-000_AUCseg_t2.nii.gz,0.5689,0.1402,0.6909,0.8476
BraTS-GLI-01398-000_AUCseg_cc.nii.gz,0.2419,0.8531,0.8872,0.5317
BraTS-GLI-01398-000_AUCseg_t2.nii.gz,0.0502,0.0963,0.8872,0.525
BraTS-GLI-01180-000_AUCseg_cc.nii.gz,0.2675,0,0.0532,0.4489
BraTS-GLI-01180-000_AUCseg_t2.nii.gz,0.168,0,0.0532,0.4492
BraTS-GLI-00628-000_AUCseg_cc.nii.gz,0.2468,0,0.3148,0.2585
BraTS-GLI-00628-000_AUCseg_t2.nii.gz,0.1089,0.0008,0.3148,0.2585
BraTS-GLI-01043-000_AUCseg_cc.nii.gz,0.6853,0.0271,0.8098,0.785
BraTS-GLI-01043-000_AUCseg_t2.nii.gz,0.536,0.3889,0.8098,0.785
BraTS-GLI-00440-000_AUCseg_cc.nii.gz,0.8673,0.0238,0.8527,0.8858
BraTS-GLI-00440-000_AUCseg_t2.nii.gz,0.5203,0.0401,0.8527,0.8858
BraTS-GLI-00253-000_AUCseg_cc.nii.gz,0.7855,0.7043,0.7825,0.7989
BraTS-GLI-00253-000_AUCseg_t2.nii.gz,0.5396,0.0362,0.7825,0.7989
BraTS-GLI-01380-000_AUCseg_cc.nii.gz,0.734,0.6527,0.8667,0.7923
BraTS-GLI-01380-000_AUCseg_t2.nii.gz,0.6468,0.0297,0.8667,0.7923
BraTS-GLI-01661-000_AUCseg_cc.nii.gz,0.6953,0.113,0.5077,0.6981
BraTS-GLI-01661-000_AUCseg_t2.nii.gz,0.4309,0.0026,0.5077,0.6979
BraTS-GLI-01378-000_AUCseg_cc.nii.gz,0.0007,0.813,0.5141,0.8997
BraTS-GLI-01378-000_AUCseg_t2.nii.gz,0.0008,0.8474,0.5141,0.9006
BraTS-GLI-00774-001_AUCseg_cc.nii.gz,0.9053,0,0.8329,0.9307
BraTS-GLI-00774-001_AUCseg_t2.nii.gz,0.4924,0.0003,0.8329,0.9307
BraTS-GLI-01063-000_AUCseg_cc.nii.gz,0.9377,0.5867,0.9048,0.9491
BraTS-GLI-01063-000_AUCseg_t2.nii.gz,0.4749,0.0549,0.9048,0.9491
BraTS-GLI-00558-000_AUCseg_cc.nii.gz,0.6714,0.0048,0.756,0.8926
BraTS-GLI-00558-000_AUCseg_t2.nii.gz,0.4925,0.6086,0.756,0.8924
BraTS-GLI-01327-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-01327-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00130-000_AUCseg_cc.nii.gz,0.0243,0.0011,0.3078,0.3364
BraTS-GLI-00130-000_AUCseg_t2.nii.gz,0.0201,0.4802,0.3078,0.3364
BraTS-GLI-00641-000_AUCseg_cc.nii.gz,0.0001,0.8715,0.6363,0.1859
BraTS-GLI-00641-000_AUCseg_t2.nii.gz,0.0001,0.2459,0.6363,0.1856
BraTS-GLI-01313-000_AUCseg_cc.nii.gz,0.0007,0.0001,0.3562,0.5051
BraTS-GLI-01313-000_AUCseg_t2.nii.gz,0.0009,0.7977,0.3562,0.5051
BraTS-GLI-01472-000_AUCseg_cc.nii.gz,0.5547,0.0528,0.8052,0.8379
BraTS-GLI-01472-000_AUCseg_t2.nii.gz,0.5058,0.526,0.8052,0.8379
BraTS-GLI-00066-000_AUCseg_cc.nii.gz,0.8773,0.8414,0.7283,0.919
BraTS-GLI-00066-000_AUCseg_t2.nii.gz,0.4661,0.1446,0.7283,0.919
BraTS-GLI-00383-000_AUCseg_cc.nii.gz,0.8231,0.854,0.614,0.8624
BraTS-GLI-00383-000_AUCseg_t2.nii.gz,0.7223,0.5099,0.614,0.8626
BraTS-GLI-00468-000_AUCseg_cc.nii.gz,0.4865,0.053,0.6111,0.7305
BraTS-GLI-00468-000_AUCseg_t2.nii.gz,0.48,0.6222,0.6111,0.7303
BraTS-GLI-01379-000_AUCseg_cc.nii.gz,0.7907,0.0109,0.5327,0.8989
BraTS-GLI-01379-000_AUCseg_t2.nii.gz,0.6708,0.1662,0.5327,0.8989
BraTS-GLI-00035-000_AUCseg_cc.nii.gz,0.8298,0.9271,0.865,0.9059
BraTS-GLI-00035-000_AUCseg_t2.nii.gz,0.7276,0.6424,0.865,0.9059
BraTS-GLI-01172-000_AUCseg_cc.nii.gz,0.0179,0.0148,0.4518,0.4945
BraTS-GLI-01172-000_AUCseg_t2.nii.gz,0.0254,0.5066,0.4518,0.4943
BraTS-GLI-00054-000_AUCseg_cc.nii.gz,0.0899,0.1712,0.6999,0.5015
BraTS-GLI-00054-000_AUCseg_t2.nii.gz,0.0989,0.1149,0.6999,0.5015
BraTS-GLI-01116-000_AUCseg_cc.nii.gz,0.6889,0.0097,0.5194,0.817
BraTS-GLI-01116-000_AUCseg_t2.nii.gz,0.6929,0.6208,0.5194,0.817
BraTS-GLI-01291-000_AUCseg_cc.nii.gz,0.4888,0.0024,0.1371,0.849
BraTS-GLI-01291-000_AUCseg_t2.nii.gz,0.2918,0.3805,0.1371,0.8489
BraTS-GLI-01007-000_AUCseg_cc.nii.gz,0.865,0.9509,0.7176,0.8648
BraTS-GLI-01007-000_AUCseg_t2.nii.gz,0.7628,0.6705,0.7176,0.8638
BraTS-GLI-00773-000_AUCseg_cc.nii.gz,0.1063,0.0265,0.518,0.2368
BraTS-GLI-00773-000_AUCseg_t2.nii.gz,0.0484,0.1832,0.518,0.2365
BraTS-GLI-00044-000_AUCseg_cc.nii.gz,0.0827,0.7014,0.4279,0.1162
BraTS-GLI-00044-000_AUCseg_t2.nii.gz,0.0665,0.0127,0.4279,0.1162
BraTS-GLI-00063-000_AUCseg_cc.nii.gz,0.0819,0.7433,0.5472,0.1345
BraTS-GLI-00063-000_AUCseg_t2.nii.gz,0.0818,0.0156,0.5472,0.1345
BraTS-GLI-00053-000_AUCseg_cc.nii.gz,0.8385,0.0994,0.4869,0.8667
BraTS-GLI-00053-000_AUCseg_t2.nii.gz,0.4398,0.1188,0.4869,0.8666
BraTS-GLI-01113-000_AUCseg_cc.nii.gz,0.4082,0.5929,0.487,0.8435
BraTS-GLI-01113-000_AUCseg_t2.nii.gz,0.3884,0.7088,0.487,0.8435
BraTS-GLI-00392-000_AUCseg_cc.nii.gz,0.5594,0.8748,0.8954,0.9305
BraTS-GLI-00392-000_AUCseg_t2.nii.gz,0.6058,0.7274,0.8954,0.9304
BraTS-GLI-00367-000_AUCseg_cc.nii.gz,0.7405,0,0.5323,0.7535
BraTS-GLI-00367-000_AUCseg_t2.nii.gz,0.6067,0.0451,0.5323,0.7535
BraTS-GLI-00321-000_AUCseg_cc.nii.gz,0.4343,0,0.0243,0.4378
BraTS-GLI-00321-000_AUCseg_t2.nii.gz,0.4484,0,0.0243,0.4378
BraTS-GLI-00101-000_AUCseg_cc.nii.gz,0.6523,0.0266,0.7516,0.928
BraTS-GLI-00101-000_AUCseg_t2.nii.gz,0.5972,0.5236,0.7516,0.928
BraTS-GLI-01317-000_AUCseg_cc.nii.gz,0.6265,0.0611,0.7071,0.892
BraTS-GLI-01317-000_AUCseg_t2.nii.gz,0.628,0.6509,0.7071,0.892
BraTS-GLI-00694-000_AUCseg_cc.nii.gz,0.1598,0,0.0696,0.1543
BraTS-GLI-00694-000_AUCseg_t2.nii.gz,0.1429,0.0054,0.0696,0.1543
BraTS-GLI-00195-000_AUCseg_cc.nii.gz,0.8729,0,0.7055,0.8696
BraTS-GLI-00195-000_AUCseg_t2.nii.gz,0.3387,0.0015,0.7055,0.8696
BraTS-GLI-00403-000_AUCseg_cc.nii.gz,0.8001,0.8901,0.7973,0.9173
BraTS-GLI-00403-000_AUCseg_t2.nii.gz,0.7431,0.6733,0.7973,0.9173
BraTS-GLI-01427-000_AUCseg_cc.nii.gz,0.5247,0,0.3222,0.5356
BraTS-GLI-01427-000_AUCseg_t2.nii.gz,0.2299,0.1252,0.3222,0.5356
BraTS-GLI-00596-000_AUCseg_cc.nii.gz,0.2892,0.0029,0.8087,0.9162
BraTS-GLI-00596-000_AUCseg_t2.nii.gz,0.6176,0.9113,0.8087,0.9162
BraTS-GLI-01294-000_AUCseg_cc.nii.gz,0.8214,0.7518,0.8767,0.8665
BraTS-GLI-01294-000_AUCseg_t2.nii.gz,0.7554,0.2125,0.8767,0.8665
BraTS-GLI-01011-000_AUCseg_cc.nii.gz,0.8924,0.7866,0.8727,0.915
BraTS-GLI-01011-000_AUCseg_t2.nii.gz,0.4483,0.0655,0.8727,0.915
BraTS-GLI-01231-000_AUCseg_cc.nii.gz,0.8595,0.7603,0.6936,0.8663
BraTS-GLI-01231-000_AUCseg_t2.nii.gz,0.441,0.076,0.6936,0.8663
BraTS-GLI-01094-000_AUCseg_cc.nii.gz,0.4751,0,0.0717,0.3527
BraTS-GLI-01094-000_AUCseg_t2.nii.gz,0.1471,0.1142,0.0717,0.3541
BraTS-GLI-00744-000_AUCseg_cc.nii.gz,0.2882,0,0.0285,0.2612
BraTS-GLI-00744-000_AUCseg_t2.nii.gz,0.0649,0,0.0285,0.2614
BraTS-GLI-00488-000_AUCseg_cc.nii.gz,0.0784,0.0205,0.492,0.2126
BraTS-GLI-00488-000_AUCseg_t2.nii.gz,0.0642,0.2178,0.492,0.2123
BraTS-GLI-01426-000_AUCseg_cc.nii.gz,0.8182,0,0.4129,0.7486
BraTS-GLI-01426-000_AUCseg_t2.nii.gz,0.5154,0.0941,0.4129,0.7486
BraTS-GLI-01208-000_AUCseg_cc.nii.gz,0.1801,0,0.0347,0.1707
BraTS-GLI-01208-000_AUCseg_t2.nii.gz,0.1196,0.0038,0.0347,0.171
BraTS-GLI-01227-000_AUCseg_cc.nii.gz,0.6303,0,0.8637,0.8774
BraTS-GLI-01227-000_AUCseg_t2.nii.gz,0.458,0.545,0.8637,0.8775
BraTS-GLI-00693-000_AUCseg_cc.nii.gz,0.4939,0,0.1214,0.4892
BraTS-GLI-00693-000_AUCseg_t2.nii.gz,0.2921,0,0.1214,0.4892
BraTS-GLI-00263-000_AUCseg_cc.nii.gz,0.7919,0.2898,0.8305,0.8914
BraTS-GLI-00263-000_AUCseg_t2.nii.gz,0.8132,0.5215,0.8305,0.8914
BraTS-GLI-00757-000_AUCseg_cc.nii.gz,0,0,0,0
BraTS-GLI-00757-000_AUCseg_t2.nii.gz,0,0,0,0
BraTS-GLI-00414-000_AUCseg_cc.nii.gz,0.4396,0.0225,0.436,0.8247
BraTS-GLI-00414-000_AUCseg_t2.nii.gz,0.4632,0.2893,0.436,0.8248
BraTS-GLI-00683-001_AUCseg_cc.nii.gz,0.772,0.9016,0.8204,0.9078
BraTS-GLI-00683-001_AUCseg_t2.nii.gz,0.5666,0.5796,0.8204,0.9073
BraTS-GLI-01323-000_AUCseg_cc.nii.gz,0.6969,0.0436,0.8822,0.9262
BraTS-GLI-01323-000_AUCseg_t2.nii.gz,0.5625,0.4586,0.8822,0.9262
BraTS-GLI-01069-000_AUCseg_cc.nii.gz,0.8167,0.0038,0.6569,0.8548
BraTS-GLI-01069-000_AUCseg_t2.nii.gz,0.5557,0.3447,0.6569,0.8548
BraTS-GLI-01480-000_AUCseg_cc.nii.gz,0.0237,0.0781,0,0.1474
BraTS-GLI-01480-000_AUCseg_t2.nii.gz,0.0307,0.0105,0,0.1476
BraTS-GLI-01029-000_AUCseg_cc.nii.gz,0.82,0.0304,0.8339,0.8554
BraTS-GLI-01029-000_AUCseg_t2.nii.gz,0.4764,0.0555,0.8339,0.8554
BraTS-GLI-01409-000_AUCseg_cc.nii.gz,0.2859,0.746,0.4111,0.7853
BraTS-GLI-01409-000_AUCseg_t2.nii.gz,0.2942,0.5842,0.4111,0.7853
BraTS-GLI-01269-000_AUCseg_cc.nii.gz,0.0011,0,0.0181,0.0861
BraTS-GLI-01269-000_AUCseg_t2.nii.gz,0.0013,0.1679,0.0181,0.0861
BraTS-GLI-00723-000_AUCseg_cc.nii.gz,0.5245,0.0161,0.5887,0.6787
BraTS-GLI-00723-000_AUCseg_t2.nii.gz,0.3846,0.124,0.5887,0.6788
BraTS-GLI-00750-001_AUCseg_cc.nii.gz,0.7109,0,0.6588,0.766
BraTS-GLI-00750-001_AUCseg_t2.nii.gz,0.2666,0.1117,0.6588,0.766
BraTS-GLI-00085-000_AUCseg_cc.nii.gz,0.8196,0,0.2327,0.8247
BraTS-GLI-00085-000_AUCseg_t2.nii.gz,0.7538,0.0067,0.2327,0.8247
BraTS-GLI-01217-000_AUCseg_cc.nii.gz,0.8335,0.4927,0.7385,0.8647
BraTS-GLI-01217-000_AUCseg_t2.nii.gz,0.4762,0.1553,0.7385,0.8647
BraTS-GLI-00288-000_AUCseg_cc.nii.gz,0.6066,0.3704,0.7427,0.6638
BraTS-GLI-00288-000_AUCseg_t2.nii.gz,0.4847,0.0123,0.7427,0.6638
BraTS-GLI-01537-000_AUCseg_cc.nii.gz,0.8713,0.002,0.6801,0.8899
BraTS-GLI-01537-000_AUCseg_t2.nii.gz,0.8633,0.2106,0.6801,0.8899
BraTS-GLI-01070-000_AUCseg_cc.nii.gz,0.3917,0.0136,0.3326,0.8218
BraTS-GLI-01070-000_AUCseg_t2.nii.gz,0.4189,0.6937,0.3326,0.8223
